label,img
CARYOPHYLLACEAE,"[[[179 168 176]
  [198 187 195]
  [212 201 209]
  ...
  [146 145 140]
  [145 144 139]
  [144 143 138]]

 [[170 159 167]
  [188 177 185]
  [206 195 203]
  ...
  [141 141 133]
  [140 137 132]
  [137 137 129]]

 [[161 150 158]
  [174 163 171]
  [194 183 191]
  ...
  [138 135 126]
  [135 130 124]
  [132 129 120]]

 ...

 [[214 211 218]
  [208 205 212]
  [200 197 204]
  ...
  [203 211 198]
  [228 236 225]
  [239 247 236]]

 [[201 198 205]
  [193 190 197]
  [183 180 187]
  ...
  [173 181 168]
  [210 218 207]
  [230 238 227]]

 [[190 187 194]
  [181 178 185]
  [170 167 174]
  ...
  [150 158 145]
  [192 200 189]
  [217 225 214]]]"
CARYOPHYLLACEAE,"[[[131 131 123]
  [118 118 110]
  [120 119 114]
  ...
  [112 103  98]
  [ 91  82  77]
  [ 78  69  64]]

 [[135 135 127]
  [126 126 118]
  [112 111 106]
  ...
  [116 107 102]
  [100  91  86]
  [ 90  81  76]]

 [[107 107  99]
  [124 124 116]
  [122 121 116]
  ...
  [101  92  87]
  [ 91  82  77]
  [ 85  76  71]]

 ...

 [[140 134 138]
  [122 116 120]
  [142 136 140]
  ...
  [128 126 129]
  [115 113 116]
  [108 106 109]]

 [[141 135 139]
  [138 132 136]
  [157 151 155]
  ...
  [125 123 126]
  [116 114 117]
  [109 107 110]]

 [[149 143 147]
  [159 153 157]
  [175 169 173]
  ...
  [122 120 125]
  [118 116 121]
  [115 113 118]]]"
CARYOPHYLLACEAE,"[[[209 209 185]
  [205 205 181]
  [204 204 180]
  ...
  [242 242 240]
  [245 245 243]
  [248 248 246]]

 [[209 209 185]
  [208 208 184]
  [208 208 184]
  ...
  [245 245 243]
  [249 249 247]
  [252 252 250]]

 [[206 206 180]
  [210 210 184]
  [212 210 185]
  ...
  [250 250 248]
  [252 252 250]
  [254 254 252]]

 ...

 [[240 232 219]
  [242 234 221]
  [243 235 222]
  ...
  [242 241 220]
  [246 246 222]
  [250 250 226]]

 [[240 232 221]
  [239 231 220]
  [238 230 217]
  ...
  [241 240 219]
  [246 246 222]
  [247 247 223]]

 [[238 230 219]
  [235 227 216]
  [233 225 212]
  ...
  [241 240 219]
  [246 246 222]
  [245 245 221]]]"
CARYOPHYLLACEAE,"[[[ 69  78  61]
  [206 215 198]
  [205 214 197]
  ...
  [216 230 207]
  [215 229 204]
  [215 229 204]]

 [[ 63  72  55]
  [205 214 197]
  [207 216 199]
  ...
  [216 230 207]
  [215 229 204]
  [215 229 204]]

 [[ 59  68  51]
  [204 213 196]
  [209 218 201]
  ...
  [216 230 207]
  [216 230 205]
  [215 229 204]]

 ...

 [[177 172 150]
  [151 146 124]
  [ 83  78  56]
  ...
  [193 192 171]
  [194 193 172]
  [196 195 174]]

 [[171 166 146]
  [135 130 110]
  [120 115  95]
  ...
  [191 190 169]
  [192 191 170]
  [194 193 172]]

 [[191 186 166]
  [174 169 149]
  [186 181 161]
  ...
  [190 189 168]
  [191 190 169]
  [192 191 170]]]"
BORAGINACEAE,"[[[ 89 101  61]
  [ 89 101  61]
  [ 90 102  62]
  ...
  [172 181 160]
  [158 167 146]
  [136 145 124]]

 [[ 88 100  60]
  [ 88 100  60]
  [ 89 101  61]
  ...
  [162 171 150]
  [140 149 128]
  [115 124 103]]

 [[ 85  97  57]
  [ 85  97  57]
  [ 85 100  59]
  ...
  [140 149 128]
  [110 122 100]
  [ 86  98  76]]

 ...

 [[115 129 103]
  [111 125  99]
  [105 119  93]
  ...
  [139 140 134]
  [124 125 119]
  [117 118 112]]

 [[109 125  98]
  [102 118  91]
  [ 94 110  81]
  ...
  [146 147 141]
  [135 136 130]
  [127 128 122]]

 [[105 121  94]
  [ 94 110  83]
  [ 84 100  71]
  ...
  [149 150 144]
  [142 143 137]
  [129 130 124]]]"
CARYOPHYLLACEAE,"[[[65 72 54]
  [59 66 48]
  [45 52 36]
  ...
  [40 69 13]
  [39 68 12]
  [38 67 11]]

 [[47 54 36]
  [65 72 54]
  [63 70 54]
  ...
  [35 64  8]
  [35 64  8]
  [35 64  8]]

 [[37 44 26]
  [58 65 47]
  [68 75 57]
  ...
  [35 64  8]
  [36 65 11]
  [38 67 13]]

 ...

 [[83 80 35]
  [82 79 34]
  [82 80 32]
  ...
  [52 50 72]
  [49 47 69]
  [47 45 67]]

 [[81 80 34]
  [81 80 34]
  [81 80 34]
  ...
  [54 52 74]
  [52 50 72]
  [51 49 71]]

 [[81 80 34]
  [81 80 34]
  [81 80 34]
  ...
  [55 53 75]
  [55 53 75]
  [54 52 74]]]"
CARYOPHYLLACEAE,"[[[ 75  96  27]
  [ 72  93  24]
  [ 65  84  20]
  ...
  [101 116  11]
  [ 99 117   9]
  [108 126  14]]

 [[ 77  98  29]
  [ 73  94  25]
  [ 67  86  22]
  ...
  [104 119  14]
  [103 119  12]
  [112 130  18]]

 [[ 79  99  30]
  [ 76  96  27]
  [ 71  87  24]
  ...
  [111 123  21]
  [108 123  18]
  [117 135  25]]

 ...

 [[ 80 117  47]
  [ 79 116  46]
  [ 78 114  42]
  ...
  [ 14  27   1]
  [ 14  26   2]
  [ 11  25   0]]

 [[ 80 117  47]
  [ 79 116  46]
  [ 77 113  41]
  ...
  [ 17  27   2]
  [ 15  28   2]
  [ 12  24   0]]

 [[ 83 116  47]
  [ 82 115  46]
  [ 81 112  44]
  ...
  [ 18  26   3]
  [ 18  28   4]
  [ 16  26   1]]]"
CARYOPHYLLACEAE,"[[[ 51  46  42]
  [ 53  48  44]
  [ 56  51  47]
  ...
  [115  93  80]
  [118  96  83]
  [107  85  72]]

 [[ 51  46  42]
  [ 53  48  44]
  [ 54  49  45]
  ...
  [ 99  77  64]
  [101  79  66]
  [103  81  68]]

 [[ 54  47  41]
  [ 54  47  41]
  [ 54  47  41]
  ...
  [ 82  63  49]
  [ 84  65  51]
  [ 94  75  61]]

 ...

 [[ 54  63  34]
  [ 62  71  40]
  [ 82  93  59]
  ...
  [101  84  76]
  [105  88  80]
  [117 100  90]]

 [[ 63  72  43]
  [ 70  81  49]
  [ 90 102  66]
  ...
  [ 93  79  70]
  [102  85  75]
  [118 101  91]]

 [[ 76  87  55]
  [ 65  79  44]
  [ 94 108  72]
  ...
  [ 86  72  63]
  [ 94  80  69]
  [122 108  97]]]"
BORAGINACEAE,"[[[194 194 194]
  [228 228 228]
  [250 250 250]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[186 186 186]
  [213 213 213]
  [243 243 243]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[171 171 171]
  [190 190 190]
  [223 223 223]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 48  48  48]
  [ 70  70  70]
  [138 138 138]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 90  90  90]
  [ 44  44  44]
  [104 104 104]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [157 157 157]
  [ 53  53  53]
  [ 57  57  57]]]"
CARYOPHYLLACEAE,"[[[106 139  94]
  [106 138  89]
  [111 135  85]
  ...
  [209 187 150]
  [209 187 150]
  [209 187 150]]

 [[107 139  92]
  [109 138  90]
  [113 137  85]
  ...
  [209 187 150]
  [209 187 150]
  [209 187 150]]

 [[108 136  87]
  [111 138  87]
  [115 138  84]
  ...
  [209 187 150]
  [209 187 150]
  [209 187 150]]

 ...

 [[202 186 150]
  [202 186 150]
  [202 186 150]
  ...
  [163 149 110]
  [163 149 110]
  [162 148 109]]

 [[202 186 150]
  [202 186 150]
  [202 186 150]
  ...
  [164 150 111]
  [163 149 110]
  [163 149 110]]

 [[202 186 150]
  [202 186 150]
  [202 186 150]
  ...
  [165 151 112]
  [164 150 111]
  [164 150 111]]]"
BORAGINACEAE,"[[[131 196 142]
  [116 181 127]
  [ 96 160 110]
  ...
  [ 76 128  56]
  [ 93 140  70]
  [103 148  79]]

 [[156 221 165]
  [147 212 158]
  [129 193 141]
  ...
  [ 89 139  68]
  [103 148  79]
  [111 154  85]]

 [[173 236 179]
  [164 227 170]
  [151 214 159]
  ...
  [108 151  82]
  [113 154  86]
  [114 153  86]]

 ...

 [[ 41 110  45]
  [ 36 105  40]
  [ 28  99  33]
  ...
  [ 25 104  21]
  [ 26 103  21]
  [ 26 103  21]]

 [[ 32 101  36]
  [ 29  98  33]
  [ 24  95  29]
  ...
  [ 28 108  23]
  [ 28 108  23]
  [ 28 108  23]]

 [[ 27  96  31]
  [ 26  95  30]
  [ 23  94  28]
  ...
  [ 29 111  26]
  [ 28 108  23]
  [ 26 106  21]]]"
CARYOPHYLLACEAE,"[[[107  89  77]
  [103  85  73]
  [ 95  79  66]
  ...
  [189 189 181]
  [183 183 175]
  [178 178 170]]

 [[106  88  76]
  [105  87  75]
  [ 99  83  70]
  ...
  [185 185 177]
  [178 178 170]
  [173 173 165]]

 [[105  86  72]
  [107  89  75]
  [104  88  73]
  ...
  [178 178 168]
  [171 171 161]
  [166 166 156]]

 ...

 [[ 76  56  45]
  [ 72  52  41]
  [ 66  46  35]
  ...
  [255 240 233]
  [255 235 228]
  [251 231 222]]

 [[ 70  50  39]
  [ 66  46  35]
  [ 61  41  30]
  ...
  [255 241 234]
  [255 237 230]
  [254 231 225]]

 [[ 65  45  34]
  [ 62  42  31]
  [ 57  37  26]
  ...
  [255 241 235]
  [255 237 230]
  [255 232 226]]]"
BORAGINACEAE,"[[[12  6  8]
  [13  7  9]
  [12  8  9]
  ...
  [ 8  6  7]
  [10  5  9]
  [ 9  4  8]]

 [[ 7  1  3]
  [ 8  4  5]
  [ 9  5  6]
  ...
  [ 2  0  1]
  [ 9  5  6]
  [14 10 11]]

 [[ 7  3  4]
  [ 8  4  5]
  [ 9  5  6]
  ...
  [ 6  5  3]
  [12  8  7]
  [17 13 12]]

 ...

 [[10  6  7]
  [13  9 10]
  [14 10 11]
  ...
  [13  9 10]
  [14 10 11]
  [13  9 10]]

 [[10  6  7]
  [12  8  9]
  [13  9 10]
  ...
  [14 10 11]
  [13  9 10]
  [11  7  8]]

 [[10  6  7]
  [12  8  9]
  [11  7  8]
  ...
  [14  9 13]
  [10  8 11]
  [ 7  5  8]]]"
BORAGINACEAE,"[[[170 206 168]
  [120 156 118]
  [127 158 124]
  ...
  [ 85  94  47]
  [ 93  96  51]
  [101 100  56]]

 [[148 185 144]
  [112 147 107]
  [135 167 130]
  ...
  [ 87  96  49]
  [ 95  96  52]
  [ 97  96  52]]

 [[104 140  96]
  [113 149 105]
  [133 165 124]
  ...
  [ 87  97  47]
  [ 95  97  50]
  [ 94  91  46]]

 ...

 [[ 95 126  82]
  [121 152 110]
  [122 152 116]
  ...
  [123 125  85]
  [ 95  97  57]
  [ 97  99  59]]

 [[ 92 123  79]
  [110 141  99]
  [ 77 107  71]
  ...
  [139 144 103]
  [121 126  85]
  [ 64  69  28]]

 [[119 150 106]
  [141 172 130]
  [114 144 108]
  ...
  [105 110  69]
  [117 124  82]
  [ 92  99  57]]]"
CARYOPHYLLACEAE,"[[[160 192 109]
  [158 190 107]
  [155 187 104]
  ...
  [235 235 223]
  [230 231 217]
  [228 229 215]]

 [[173 205 122]
  [172 204 121]
  [171 203 120]
  ...
  [251 252 238]
  [250 251 237]
  [250 251 237]]

 [[129 162  81]
  [133 166  85]
  [141 174  93]
  ...
  [255 255 243]
  [255 255 243]
  [255 255 241]]

 ...

 [[  0   2   3]
  [  0   2   3]
  [  0   2   3]
  ...
  [152 128 102]
  [149 125  99]
  [146 122  96]]

 [[  0   2   1]
  [  0   2   1]
  [  0   2   1]
  ...
  [111  87  59]
  [122  98  70]
  [128 104  76]]

 [[  0   2   1]
  [  0   2   1]
  [  0   2   1]
  ...
  [ 88  65  34]
  [ 91  67  39]
  [ 93  69  41]]]"
CARYOPHYLLACEAE,"[[[ 59 103  44]
  [ 58 102  43]
  [ 56 100  41]
  ...
  [ 13  31   5]
  [ 35  61  26]
  [ 61  89  51]]

 [[ 65 109  50]
  [ 64 108  49]
  [ 63 107  48]
  ...
  [ 14  34   7]
  [ 38  64  29]
  [ 61  91  53]]

 [[ 71 112  52]
  [ 70 111  51]
  [ 70 111  51]
  ...
  [ 19  39  12]
  [ 43  70  35]
  [ 64  96  57]]

 ...

 [[140 141 127]
  [144 145 131]
  [146 143 128]
  ...
  [119 121 116]
  [125 127 122]
  [129 131 126]]

 [[141 142 128]
  [144 145 131]
  [146 143 128]
  ...
  [100 102  97]
  [108 110 105]
  [113 115 110]]

 [[141 142 128]
  [144 145 131]
  [146 143 128]
  ...
  [ 85  87  82]
  [ 92  94  89]
  [ 98 100  95]]]"
CARYOPHYLLACEAE,"[[[130 110  60]
  [107  94  41]
  [110 109  52]
  ...
  [ 74  72  47]
  [ 72  70  45]
  [ 71  69  44]]

 [[135 115  65]
  [110  97  44]
  [106 105  48]
  ...
  [ 74  72  47]
  [ 76  72  47]
  [ 75  73  48]]

 [[142 122  72]
  [115 102  49]
  [100  99  42]
  ...
  [ 81  77  50]
  [ 84  78  52]
  [ 85  81  54]]

 ...

 [[ 29  32  15]
  [ 27  30  11]
  [ 23  26   9]
  ...
  [ 28  29  24]
  [ 28  29  24]
  [ 23  24  19]]

 [[ 15  16   0]
  [ 19  21   0]
  [ 26  27   9]
  ...
  [ 28  29  24]
  [ 30  31  26]
  [ 22  23  18]]

 [[ 39  38  18]
  [ 37  36  16]
  [ 34  33  13]
  ...
  [ 28  29  24]
  [ 31  32  27]
  [ 21  22  17]]]"
CARYOPHYLLACEAE,"[[[229 224 194]
  [234 229 199]
  [235 230 200]
  ...
  [225 249 249]
  [220 250 252]
  [218 249 251]]

 [[227 222 193]
  [230 225 195]
  [233 228 199]
  ...
  [224 248 250]
  [220 248 251]
  [218 248 250]]

 [[229 223 197]
  [228 223 194]
  [228 222 196]
  ...
  [224 245 250]
  [220 245 250]
  [218 246 250]]

 ...

 [[240 241 199]
  [242 243 201]
  [244 244 206]
  ...
  [250 244 210]
  [248 243 211]
  [248 244 209]]

 [[243 244 204]
  [241 242 202]
  [240 240 204]
  ...
  [245 239 207]
  [248 241 212]
  [250 244 212]]

 [[247 248 208]
  [240 240 202]
  [236 236 200]
  ...
  [240 233 204]
  [246 239 210]
  [251 244 215]]]"
CARYOPHYLLACEAE,"[[[119 120 102]
  [117 118 100]
  [114 115  97]
  ...
  [ 77  47  21]
  [ 85  48  19]
  [ 84  43  13]]

 [[122 123 105]
  [120 121 103]
  [118 119 101]
  ...
  [ 75  45  21]
  [ 83  46  19]
  [ 82  41  13]]

 [[126 127 109]
  [125 126 108]
  [123 125 104]
  ...
  [ 72  41  20]
  [ 79  43  19]
  [ 79  39  14]]

 ...

 [[143 130  51]
  [140 124  46]
  [122 100  24]
  ...
  [ 36  78  12]
  [ 30  72   6]
  [ 27  69   3]]

 [[ 97  87  16]
  [112  97  30]
  [120  98  38]
  ...
  [ 38  81  12]
  [ 35  76   8]
  [ 32  73   5]]

 [[117 108  41]
  [125 111  50]
  [123 102  49]
  ...
  [ 40  83  14]
  [ 38  79  11]
  [ 36  77   9]]]"
BORAGINACEAE,"[[[ 27  27  27]
  [ 24  24  24]
  [ 21  21  21]
  ...
  [103 131  72]
  [ 85 114  47]
  [110 139  72]]

 [[ 26  26  26]
  [ 24  24  24]
  [ 20  20  20]
  ...
  [ 91 121  57]
  [ 69  99  27]
  [ 85 115  43]]

 [[ 25  25  25]
  [ 23  23  23]
  [ 19  19  19]
  ...
  [ 84 115  45]
  [ 77 110  29]
  [107 140  59]]

 ...

 [[135 120 101]
  [134 119 100]
  [132 117  98]
  ...
  [101 106  65]
  [104 109  68]
  [108 113  72]]

 [[128 111  91]
  [127 110  90]
  [125 108  88]
  ...
  [108 110  71]
  [110 112  73]
  [113 115  76]]

 [[128 111  91]
  [127 110  90]
  [125 108  88]
  ...
  [109 109  71]
  [111 111  73]
  [114 114  76]]]"
CARYOPHYLLACEAE,"[[[252 222 194]
  [255 225 197]
  [255 228 200]
  ...
  [ 77  58  51]
  [ 80  61  55]
  [ 81  62  56]]

 [[252 223 193]
  [252 223 193]
  [252 223 193]
  ...
  [ 90  71  64]
  [ 92  73  67]
  [ 93  74  68]]

 [[254 223 192]
  [250 219 188]
  [243 213 179]
  ...
  [104  84  77]
  [105  86  80]
  [106  87  81]]

 ...

 [[ 33   9   7]
  [ 32   8   6]
  [ 33   7   8]
  ...
  [110  89  68]
  [103  84  67]
  [ 83  64  47]]

 [[ 30   5   1]
  [ 30   5   1]
  [ 31   3   2]
  ...
  [128 107  86]
  [116  97  80]
  [ 92  75  57]]

 [[ 28   3   0]
  [ 28   3   0]
  [ 31   3   2]
  ...
  [140 122 100]
  [128 109  92]
  [105  88  70]]]"
CARYOPHYLLACEAE,"[[[220 220 220]
  [220 220 220]
  [220 220 220]
  ...
  [213 212 210]
  [213 212 210]
  [213 212 210]]

 [[220 220 220]
  [220 220 220]
  [220 220 220]
  ...
  [213 212 210]
  [213 212 210]
  [213 212 210]]

 [[220 220 220]
  [220 220 220]
  [219 219 219]
  ...
  [213 212 210]
  [213 212 210]
  [213 212 210]]

 ...

 [[212 212 210]
  [212 212 210]
  [212 212 210]
  ...
  [223 223 223]
  [223 223 223]
  [223 223 223]]

 [[212 212 210]
  [212 212 210]
  [212 212 210]
  ...
  [223 223 223]
  [223 223 223]
  [223 223 223]]

 [[212 212 210]
  [212 212 210]
  [212 212 210]
  ...
  [223 223 223]
  [223 223 223]
  [223 223 223]]]"
CARYOPHYLLACEAE,"[[[ 21  19   4]
  [ 22  23   7]
  [ 26  33  17]
  ...
  [ 64  86  40]
  [ 63  87  39]
  [ 63  87  39]]

 [[ 18  16   1]
  [ 21  22   6]
  [ 29  36  20]
  ...
  [100 121  65]
  [ 98 122  64]
  [ 98 122  64]]

 [[ 13  14   0]
  [ 18  20   6]
  [ 28  34  20]
  ...
  [123 143  71]
  [122 145  67]
  [122 145  67]]

 ...

 [[  5   9   0]
  [  5   9   0]
  [  6  10   0]
  ...
  [ 70  62   0]
  [ 90  83  13]
  [107 100  30]]

 [[ 17  25   2]
  [ 19  27   4]
  [ 21  29   6]
  ...
  [ 69  61   0]
  [ 92  83  16]
  [134 125  56]]

 [[ 16  26   0]
  [ 18  28   1]
  [ 20  30   3]
  ...
  [ 77  69   6]
  [101  90  24]
  [143 133  64]]]"
BORAGINACEAE,"[[[167 161  83]
  [157 151  73]
  [157 154  75]
  ...
  [ 19  20  12]
  [ 34  35  27]
  [ 47  48  40]]

 [[169 163  87]
  [158 152  74]
  [157 154  75]
  ...
  [ 67  68  60]
  [ 84  85  77]
  [ 95  96  88]]

 [[174 168  94]
  [161 155  79]
  [156 153  76]
  ...
  [ 85  86  78]
  [ 77  78  70]
  [ 71  72  64]]

 ...

 [[ 23  27  12]
  [ 23  27  12]
  [ 23  27  12]
  ...
  [ 54  59  29]
  [ 53  58  28]
  [ 59  64  34]]

 [[ 22  26  11]
  [ 22  26  11]
  [ 22  26  11]
  ...
  [ 59  64  34]
  [ 53  58  28]
  [ 55  60  30]]

 [[ 22  26  11]
  [ 22  26  11]
  [ 21  25  10]
  ...
  [ 63  68  38]
  [ 54  59  29]
  [ 53  58  28]]]"
CARYOPHYLLACEAE,"[[[186 174 114]
  [153 142  80]
  [150 135  70]
  ...
  [165 114  51]
  [201 157  94]
  [233 193 134]]

 [[189 179 107]
  [167 157  86]
  [186 173 105]
  ...
  [180 129  76]
  [140  94  44]
  [177 137  88]]

 [[201 197  98]
  [178 173  82]
  [181 169  97]
  ...
  [162 109  77]
  [101  54  26]
  [ 95  53  29]]

 ...

 [[135  99  73]
  [152 117  89]
  [183 143 117]
  ...
  [155 132 114]
  [134 112  91]
  [128 101  82]]

 [[153 117  91]
  [168 133 105]
  [185 145 119]
  ...
  [168 149 132]
  [135 117  97]
  [128 105  87]]

 [[160 124  98]
  [177 142 114]
  [190 150 124]
  ...
  [154 137 119]
  [112  95  77]
  [107  86  67]]]"
CARYOPHYLLACEAE,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 253]
  [255 255 253]
  [255 255 253]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 253]
  [255 255 253]
  [255 255 253]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 253]
  [255 255 253]
  [255 255 253]]]"
CARYOPHYLLACEAE,"[[[ 85  71  62]
  [109  95  86]
  [135 121 110]
  ...
  [ 85  68  58]
  [105  88  78]
  [112  95  85]]

 [[ 67  53  44]
  [ 90  76  67]
  [115 101  90]
  ...
  [ 97  80  70]
  [109  92  82]
  [108  91  81]]

 [[ 46  32  21]
  [ 66  52  41]
  [ 90  76  65]
  ...
  [110  93  83]
  [111  95  82]
  [101  85  72]]

 ...

 [[ 89  90  33]
  [ 88  89  31]
  [ 96  97  40]
  ...
  [ 30  32  21]
  [ 77  79  68]
  [114 116 103]]

 [[ 79  79  25]
  [ 95  96  39]
  [106 105  51]
  ...
  [  6   7   0]
  [ 36  37  29]
  [ 68  70  59]]

 [[ 84  84  30]
  [102 102  48]
  [111 110  56]
  ...
  [  0   1   0]
  [  8   9   1]
  [ 28  29  21]]]"
CARYOPHYLLACEAE,"[[[ 78  92  66]
  [ 85  98  72]
  [ 90 100  75]
  ...
  [ 79 119  67]
  [ 79 117  66]
  [ 79 117  66]]

 [[ 78  92  66]
  [ 85  98  72]
  [ 90 100  75]
  ...
  [ 75 115  63]
  [ 75 113  62]
  [ 75 113  62]]

 [[ 78  92  66]
  [ 84  97  71]
  [ 90  98  74]
  ...
  [ 70 110  58]
  [ 71 109  58]
  [ 71 109  58]]

 ...

 [[103  82  63]
  [102  81  62]
  [102  81  64]
  ...
  [175 152 158]
  [168 143 147]
  [160 135 139]]

 [[ 92  69  51]
  [ 92  69  51]
  [ 90  69  50]
  ...
  [176 153 159]
  [169 144 148]
  [161 136 140]]

 [[ 83  60  42]
  [ 83  60  42]
  [ 82  61  42]
  ...
  [176 153 159]
  [169 144 148]
  [162 137 141]]]"
BORAGINACEAE,"[[[ 9 10  2]
  [ 9 10  2]
  [ 9 10  2]
  ...
  [14 13  8]
  [14 13  8]
  [14 13  8]]

 [[ 9 10  2]
  [ 9 10  2]
  [ 9 10  2]
  ...
  [15 14  9]
  [15 14  9]
  [15 14  9]]

 [[ 9 10  2]
  [ 9 10  2]
  [ 9 10  2]
  ...
  [16 15 10]
  [16 15 10]
  [16 15 10]]

 ...

 [[15 15 13]
  [16 16 14]
  [17 17 15]
  ...
  [10 10 10]
  [11 11 11]
  [12 12 12]]

 [[15 15 13]
  [15 15 13]
  [15 15 13]
  ...
  [10 10 12]
  [11 11 13]
  [11 11 13]]

 [[15 15 13]
  [15 15 13]
  [14 14 12]
  ...
  [10 10 12]
  [11 11 13]
  [11 11 13]]]"
BORAGINACEAE,"[[[41 31 21]
  [40 30 20]
  [43 33 23]
  ...
  [46 45 43]
  [46 45 43]
  [46 45 43]]

 [[40 30 20]
  [44 34 24]
  [49 39 29]
  ...
  [44 43 41]
  [43 42 40]
  [43 42 40]]

 [[42 32 22]
  [48 38 28]
  [55 45 35]
  ...
  [42 41 39]
  [42 41 39]
  [42 41 39]]

 ...

 [[71 62 29]
  [72 63 30]
  [72 63 30]
  ...
  [ 5  5  5]
  [11 11 11]
  [ 4  4  4]]

 [[74 66 30]
  [73 65 29]
  [72 64 28]
  ...
  [ 4  4  4]
  [ 2  2  2]
  [ 2  2  2]]

 [[52 44  8]
  [51 43  7]
  [50 42  6]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 9  9  9]]]"
CARYOPHYLLACEAE,"[[[153 125 111]
  [149 121 107]
  [142 114 100]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[164 136 122]
  [162 134 120]
  [159 131 117]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[170 141 127]
  [170 141 127]
  [169 140 126]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[236 199 155]
  [255 229 185]
  [255 245 206]
  ...
  [ 47   7   8]
  [ 47   7   8]
  [ 47   7   8]]

 [[249 212 167]
  [255 236 192]
  [255 248 208]
  ...
  [ 50  11  14]
  [ 50  11  14]
  [ 50  11  14]]

 [[255 221 173]
  [255 241 195]
  [255 250 210]
  ...
  [ 52  13  16]
  [ 52  13  16]
  [ 52  13  16]]]"
BORAGINACEAE,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [111 154  82]
  [108 151  79]
  [106 149  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [103 145  71]
  [100 142  68]
  [ 98 140  66]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 96 135  56]
  [ 94 133  54]
  [ 93 132  53]]

 ...

 [[ 83  93  66]
  [ 86  97  67]
  [ 91 102  72]
  ...
  [ 45  78  25]
  [ 45  75  25]
  [ 73 102  54]]

 [[ 97 108  78]
  [101 112  82]
  [103 116  86]
  ...
  [ 50  83  30]
  [ 42  72  22]
  [ 63  93  43]]

 [[108 119  89]
  [111 122  92]
  [113 127  94]
  ...
  [ 54  87  34]
  [ 42  72  22]
  [ 57  87  37]]]"
CARYOPHYLLACEAE,"[[[ 66 110  61]
  [ 76 120  71]
  [ 86 132  83]
  ...
  [156 167  98]
  [152 163  94]
  [147 158  89]]

 [[ 66 108  60]
  [ 68 112  63]
  [ 73 117  68]
  ...
  [151 162  93]
  [145 156  87]
  [140 151  82]]

 [[ 74 113  68]
  [ 68 110  64]
  [ 66 108  62]
  ...
  [144 155  86]
  [135 146  77]
  [130 141  72]]

 ...

 [[119 159 122]
  [ 99 139 102]
  [ 81 121  84]
  ...
  [ 61  99  50]
  [ 61  99  50]
  [ 61  99  50]]

 [[102 142 105]
  [ 79 119  82]
  [ 61 101  64]
  ...
  [ 62 100  51]
  [ 61  99  50]
  [ 60  98  49]]

 [[ 73 113  76]
  [ 68 108  71]
  [ 53  93  56]
  ...
  [ 66 104  55]
  [ 63 101  52]
  [ 61  99  50]]]"
BORAGINACEAE,"[[[ 31  48  29]
  [ 31  48  29]
  [ 30  47  28]
  ...
  [ 91 103  65]
  [ 93 103  66]
  [ 95 105  68]]

 [[ 32  49  30]
  [ 32  49  30]
  [ 32  49  30]
  ...
  [ 91 103  65]
  [ 93 103  66]
  [ 95 105  68]]

 [[ 36  50  33]
  [ 36  50  33]
  [ 36  50  33]
  ...
  [ 91 103  65]
  [ 93 103  66]
  [ 96 106  69]]

 ...

 [[ 73  94  61]
  [ 76 100  66]
  [ 74 100  63]
  ...
  [173 171 158]
  [173 171 158]
  [173 171 158]]

 [[ 73  94  61]
  [ 76 100  66]
  [ 74 100  63]
  ...
  [171 169 156]
  [172 170 157]
  [172 170 157]]

 [[ 74  95  62]
  [ 77 101  67]
  [ 74 100  63]
  ...
  [169 167 154]
  [170 168 155]
  [170 168 155]]]"
